p,lambda,alpha,K_structure,solver,starting_point,tolerance,time_median,f_end
100,0.2,0,random,pcglassoFast_Dual,I,0.010000000000000004,0.02549999999999386,86.90660085678843
100,0.2,0,random,pcglassoFast_Primal,C,9.999999999999982e-9,0.19300000000001205,86.905343414361
100,0.2,0,random,pcglassoFast_Primal,C,3.5111917342151263e-8,0.1864999999999668,86.905343429645
100,0.2,0,random,pcglassoFast_Primal,C,1.2328467394420646e-7,0.16349999999997067,86.9053435063355
100,0.2,0,random,pcglassoFast_Primal,C,4.328761281083054e-7,0.15500000000000114,86.90534361382444
100,0.2,0,random,pcglassoFast_Primal,C,1.5199110829529328e-6,0.1425000000000125,86.90534435740805
100,0.2,0,random,pcglassoFast_Primal,C,5.336699231206308e-6,0.13349999999999795,86.90534568399111
100,0.2,0,random,pcglassoFast_Primal,C,1.873817422860384e-5,0.11999999999997613,86.90535537423077
100,0.2,0,random,pcglassoFast_Primal,C,6.579332246575681e-5,0.1074999999999875,86.90539658160213
100,0.2,0,random,pcglassoFast_Primal,C,2.310129700083161e-4,0.09549999999998704,86.90545609486298
100,0.2,0,random,pcglassoFast_Primal,C,8.11130830789687e-4,0.0800000000000125,86.90588335220532
100,0.2,0,random,pcglassoFast_Primal,C,0.002848035868435802,0.19350000000000023,86.90657125838791
100,0.2,0,random,pcglassoFast_Primal,C,0.010000000000000004,0.06900000000001683,86.9083550683414
100,0.2,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,0.20199999999999818,86.9053434160756
100,0.2,0,random,pcglassoFast_Primal,I,3.5111917342151263e-8,0.1875,86.90534343471738
100,0.2,0,random,pcglassoFast_Primal,I,1.2328467394420646e-7,0.17899999999997362,86.90534351547265
100,0.2,0,random,pcglassoFast_Primal,I,4.328761281083054e-7,0.1605000000000132,86.90534381722686
100,0.2,0,random,pcglassoFast_Primal,I,1.5199110829529328e-6,0.15050000000002228,86.90534420500414
100,0.2,0,random,pcglassoFast_Primal,I,5.336699231206308e-6,0.14050000000003138,86.90534672394581
100,0.2,0,random,pcglassoFast_Primal,I,1.873817422860384e-5,0.12050000000002115,86.90535733981741
100,0.2,0,random,pcglassoFast_Primal,I,6.579332246575681e-5,0.10449999999997317,86.90540156553004
100,0.2,0,random,pcglassoFast_Primal,I,2.310129700083161e-4,0.10250000000002046,86.90546310872844
100,0.2,0,random,pcglassoFast_Primal,I,8.11130830789687e-4,0.08249999999998181,86.9058538570476
100,0.2,0,random,pcglassoFast_Primal,I,0.002848035868435802,0.07450000000000045,86.90641001291328
100,0.2,0,random,pcglassoFast_Primal,I,0.010000000000000004,0.0700000000000216,86.90763671192747
100,0.2,0,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.28600000000000136,86.90534366048581
100,0.2,0,random,pcglassoFast_PrimalDual,C,3.5111917342151263e-8,0.23149999999998272,86.9053436660677
100,0.2,0,random,pcglassoFast_PrimalDual,C,1.2328467394420646e-7,0.33449999999999136,86.90534374482954
100,0.2,0,random,pcglassoFast_PrimalDual,C,4.328761281083054e-7,0.21100000000004115,86.90534374482954
100,0.2,0,random,pcglassoFast_PrimalDual,C,1.5199110829529328e-6,0.1939999999999884,86.90534384389758
100,0.2,0,random,pcglassoFast_PrimalDual,C,5.336699231206308e-6,0.17449999999999477,86.90534444823747
100,0.2,0,random,pcglassoFast_PrimalDual,C,1.873817422860384e-5,0.16599999999999682,86.90534721672535
100,0.2,0,random,pcglassoFast_PrimalDual,C,6.579332246575681e-5,0.16200000000000614,86.90534721672535
100,0.2,0,random,pcglassoFast_PrimalDual,C,2.310129700083161e-4,0.14349999999998886,86.90536209469323
100,0.2,0,random,pcglassoFast_PrimalDual,C,8.11130830789687e-4,0.13349999999999795,86.90544745242683
100,0.2,0,random,pcglassoFast_PrimalDual,C,0.002848035868435802,0.13450000000000273,86.90544745242683
100,0.2,0,random,pcglassoFast_PrimalDual,C,0.010000000000000004,0.11200000000002319,86.90597390837962
100,0.2,0,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.2644999999999982,86.90534360729283
100,0.2,0,random,pcglassoFast_PrimalDual,I,3.5111917342151263e-8,0.26250000000001705,86.90534361399929
100,0.2,0,random,pcglassoFast_PrimalDual,I,1.2328467394420646e-7,0.22399999999996112,86.90534372130797
100,0.2,0,random,pcglassoFast_PrimalDual,I,4.328761281083054e-7,0.20599999999998886,86.90534377358003
100,0.2,0,random,pcglassoFast_PrimalDual,I,1.5199110829529328e-6,0.19750000000001933,86.90534404543939
100,0.2,0,random,pcglassoFast_PrimalDual,I,5.336699231206308e-6,0.17899999999997362,86.90534518616246
100,0.2,0,random,pcglassoFast_PrimalDual,I,1.873817422860384e-5,0.17300000000000182,86.90534518616246
100,0.2,0,random,pcglassoFast_PrimalDual,I,6.579332246575681e-5,0.16349999999997067,86.90535016923671
100,0.2,0,random,pcglassoFast_PrimalDual,I,2.310129700083161e-4,0.14650000000000318,86.90537385788554
100,0.2,0,random,pcglassoFast_PrimalDual,I,8.11130830789687e-4,0.12599999999997635,86.90549505513884
100,0.2,0,random,pcglassoFast_PrimalDual,I,0.002848035868435802,0.1314999999999884,86.90549505513884
100,0.2,0,random,pcglassoFast_PrimalDual,I,0.010000000000000004,0.22800000000000864,86.90615513345374
100,0.2,0.5,AR2,pcglasso,C,9.999999999999982e-9,0.32200000000000273,84.61364580863075
100,0.2,0.5,AR2,pcglasso,C,3.5111917342151263e-8,0.1605000000000132,84.61364580873297
100,0.2,0.5,AR2,pcglasso,C,1.2328467394420646e-7,0.14949999999998909,84.61364580981312
100,0.2,0.5,AR2,pcglasso,C,4.328761281083054e-7,0.1479999999999677,84.61364581210366
100,0.2,0.5,AR2,pcglasso,C,1.5199110829529328e-6,0.14750000000003638,84.61364581210366
100,0.2,0.5,AR2,pcglasso,C,5.336699231206308e-6,0.13850000000002183,84.6136458501888
100,0.2,0.5,AR2,pcglasso,C,1.873817422860384e-5,0.1330000000000382,84.61364584474802
100,0.2,0.5,AR2,pcglasso,C,6.579332246575681e-5,0.10000000000002274,84.61364835170458
100,0.2,0.5,AR2,pcglasso,C,2.310129700083161e-4,0.07849999999996271,84.61376660226394
100,0.2,0.5,AR2,pcglasso,C,8.11130830789687e-4,0.06400000000007822,84.6179826697523
100,0.2,0.5,AR2,pcglasso,C,0.002848035868435802,0.021500000000003183,152.0556840746762
100,0.2,0.5,AR2,pcglasso,C,0.010000000000000004,0.023500000000012733,152.0556840746762
100,0.2,0.5,AR2,pcglasso,I,9.999999999999982e-9,0.05000000000001137,84.61364580862613
100,0.2,0.5,AR2,pcglasso,I,3.5111917342151263e-8,0.04399999999998272,84.61364580881119
100,0.2,0.5,AR2,pcglasso,I,1.2328467394420646e-7,0.1904999999999859,84.61364580922509
100,0.2,0.5,AR2,pcglasso,I,4.328761281083054e-7,0.036000000000001364,84.61364581064461
100,0.2,0.5,AR2,pcglasso,I,1.5199110829529328e-6,0.03849999999999909,84.61364581064461
100,0.2,0.5,AR2,pcglasso,I,5.336699231206308e-6,0.03899999999998727,84.61364581745686
100,0.2,0.5,AR2,pcglasso,I,1.873817422860384e-5,0.030500000000017735,84.613645826613
100,0.2,0.5,AR2,pcglasso,I,6.579332246575681e-5,0.024499999999989086,84.61364794662144
100,0.2,0.5,AR2,pcglasso,I,2.310129700083161e-4,0.021500000000003183,84.61370889765755
100,0.2,0.5,AR2,pcglasso,I,8.11130830789687e-4,0.012999999999919964,84.61445926178683
100,0.2,0.5,AR2,pcglasso,I,0.002848035868435802,0.013000000000033651,84.61618854379529
100,0.2,0.5,AR2,pcglasso,I,0.010000000000000004,0.014999999999986358,84.61582729947337
100,0.2,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,0.026999999999986812,84.61364580875835
100,0.2,0.5,AR2,pcglassoFast_Dual,C,3.5111917342151263e-8,0.02949999999998454,84.61364580875835
100,0.2,0.5,AR2,pcglassoFast_Dual,C,1.2328467394420646e-7,0.023000000000024556,84.61364581198362
100,0.2,0.5,AR2,pcglassoFast_Dual,C,4.328761281083054e-7,0.02250000000003638,84.61364581198362
100,0.2,0.5,AR2,pcglassoFast_Dual,C,1.5199110829529328e-6,0.02349999999995589,84.61364581198362
100,0.2,0.5,AR2,pcglassoFast_Dual,C,5.336699231206308e-6,0.02600000000001046,84.61364589701303
100,0.2,0.5,AR2,pcglassoFast_Dual,C,1.873817422860384e-5,0.020499999999969987,84.61364589701303
100,0.2,0.5,AR2,pcglassoFast_Dual,C,6.579332246575681e-5,0.02600000000001046,84.61364589701303
100,0.2,0.5,AR2,pcglassoFast_Dual,C,2.310129700083161e-4,0.023500000000069576,84.61364878646246
100,0.2,0.5,AR2,pcglassoFast_Dual,C,8.11130830789687e-4,0.018999999999948614,84.61364878646246
100,0.2,0.5,AR2,pcglassoFast_Dual,C,0.002848035868435802,0.022499999999922693,84.61364878646246
100,0.2,0.5,AR2,pcglassoFast_Dual,C,0.010000000000000004,0.017500000000040927,84.61376558886646
100,0.2,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,0.015000000000043201,84.61364580880871
100,0.2,0.5,AR2,pcglassoFast_Dual,I,3.5111917342151263e-8,0.014999999999986358,84.61364580880871
100,0.2,0.5,AR2,pcglassoFast_Dual,I,1.2328467394420646e-7,0.015499999999974534,84.61364580880871
100,0.2,0.5,AR2,pcglassoFast_Dual,I,4.328761281083054e-7,0.014000000000010004,84.61364581337389
100,0.2,0.5,AR2,pcglassoFast_Dual,I,1.5199110829529328e-6,0.014000000000010004,84.61364581337389
100,0.2,0.5,AR2,pcglassoFast_Dual,I,5.336699231206308e-6,0.012499999999988631,84.61364593872429
100,0.2,0.5,AR2,pcglassoFast_Dual,I,1.873817422860384e-5,0.012000000000000455,84.61364593872429
100,0.2,0.5,AR2,pcglassoFast_Dual,I,6.579332246575681e-5,0.0654999999999859,84.61364593872429
100,0.2,0.5,AR2,pcglassoFast_Dual,I,2.310129700083161e-4,0.010500000000035925,84.61364979194231
100,0.2,0.5,AR2,pcglassoFast_Dual,I,8.11130830789687e-4,0.009999999999990905,84.61364979194231
100,0.2,0.5,AR2,pcglassoFast_Dual,I,0.002848035868435802,0.009999999999990905,84.61364979194231
100,0.2,0.5,AR2,pcglassoFast_Dual,I,0.010000000000000004,0.008000000000038199,84.61378691437774
100,0.2,0.5,AR2,pcglassoFast_Primal,C,9.999999999999982e-9,0.09199999999998454,84.61364580879119
100,0.2,0.5,AR2,pcglassoFast_Primal,C,3.5111917342151263e-8,0.09149999999999636,84.61364580879119
100,0.2,0.5,AR2,pcglassoFast_Primal,C,1.2328467394420646e-7,0.08150000000000546,84.6136458126455
100,0.2,0.5,AR2,pcglassoFast_Primal,C,4.328761281083054e-7,0.08449999999999136,84.6136458126455
100,0.2,0.5,AR2,pcglassoFast_Primal,C,1.5199110829529328e-6,0.0845000000000482,84.6136458126455
100,0.2,0.5,AR2,pcglassoFast_Primal,C,5.336699231206308e-6,0.07500000000004547,84.6136459100662
100,0.2,0.5,AR2,pcglassoFast_Primal,C,1.873817422860384e-5,0.07749999999998636,84.6136459100662
100,0.2,0.5,AR2,pcglassoFast_Primal,C,6.579332246575681e-5,0.08000000000004093,84.6136459100662
100,0.2,0.5,AR2,pcglassoFast_Primal,C,2.310129700083161e-4,0.06749999999999545,84.61364906564167
100,0.2,0.5,AR2,pcglassoFast_Primal,C,8.11130830789687e-4,0.06950000000006185,84.61364906564167
100,0.2,0.5,AR2,pcglassoFast_Primal,C,0.002848035868435802,0.06899999999995998,84.61364906564167
100,0.2,0.5,AR2,pcglassoFast_Primal,C,0.010000000000000004,0.060000000000002274,84.613770438299
100,0.2,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,0.04600000000004911,84.61364580883136
100,0.2,0.5,AR2,pcglassoFast_Primal,I,3.5111917342151263e-8,0.04599999999999227,84.61364580883136
100,0.2,0.5,AR2,pcglassoFast_Primal,I,1.2328467394420646e-7,0.04599999999999227,84.61364580883136
100,0.2,0.5,AR2,pcglassoFast_Primal,I,4.328761281083054e-7,0.03849999999999909,84.61364581380288
100,0.2,0.5,AR2,pcglassoFast_Primal,I,1.5199110829529328e-6,0.03900000000004411,84.61364581380288
100,0.2,0.5,AR2,pcglassoFast_Primal,I,5.336699231206308e-6,0.039499999999975444,84.61364594667593
100,0.2,0.5,AR2,pcglassoFast_Primal,I,1.873817422860384e-5,0.031499999999937245,84.61364594667593
100,0.2,0.5,AR2,pcglassoFast_Primal,I,6.579332246575681e-5,0.03249999999997044,84.61364594667593
100,0.2,0.5,AR2,pcglassoFast_Primal,I,2.310129700083161e-4,0.02549999999996544,84.61364993280047
100,0.2,0.5,AR2,pcglassoFast_Primal,I,8.11130830789687e-4,0.025000000000034106,84.61364993280047
100,0.2,0.5,AR2,pcglassoFast_Primal,I,0.002848035868435802,0.024999999999977263,84.61364993280047
100,0.2,0.5,AR2,pcglassoFast_Primal,I,0.010000000000000004,0.01850000000001728,84.6137885939043
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.07749999999998636,84.61364580881204
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,3.5111917342151263e-8,0.07349999999991041,84.61364580881204
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,1.2328467394420646e-7,0.1864999999999668,84.61364581305442
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,4.328761281083054e-7,0.07200000000000273,84.61364581305442
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,1.5199110829529328e-6,0.06599999999997408,84.61364581305442
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,5.336699231206308e-6,0.06700000000000728,84.61364591813287
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,1.873817422860384e-5,0.069500000000005,84.61364591813287
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,6.579332246575681e-5,0.06200000000001182,84.61364591813287
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,2.310129700083161e-4,0.058500000000037744,84.61364926002285
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,8.11130830789687e-4,0.0584999999999809,84.61364926002285
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,0.002848035868435802,0.05800000000004957,84.61364926002285
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,0.010000000000000004,0.053999999999973625,84.61377605957382
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.03550000000001319,84.61364580884404
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,3.5111917342151263e-8,0.03500000000002501,84.61364580884404
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,1.2328467394420646e-7,0.03400000000004866,84.61364580884404
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,4.328761281083054e-7,0.03050000000007458,84.61364581401682
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,1.5199110829529328e-6,0.030500000000017735,84.61364581401682
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,5.336699231206308e-6,0.02400000000000091,84.61364594995574
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,1.873817422860384e-5,0.024999999999977263,84.61364594995574
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,6.579332246575681e-5,0.024999999999977263,84.61364594995574
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,2.310129700083161e-4,0.021000000000015007,84.61364997375598
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,8.11130830789687e-4,0.02400000000000091,84.61364997375598
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,0.002848035868435802,0.02050000000002683,84.61364997375598
100,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,0.010000000000000004,0.014499999999998181,84.61378886998821
100,0.2,0.5,hub_09,pcglasso,C,9.999999999999982e-9,0.08650000000000091,84.65735902978895
100,0.2,0.5,hub_09,pcglasso,C,3.5111917342151263e-8,0.0905000000000058,84.65735904994555
100,0.2,0.5,hub_09,pcglasso,C,1.2328467394420646e-7,0.0764999999999958,84.65735929685624
100,0.2,0.5,hub_09,pcglasso,C,4.328761281083054e-7,0.07550000000000523,84.65735929685624
100,0.2,0.5,hub_09,pcglasso,C,1.5199110829529328e-6,0.08249999999999602,84.65735929685624
100,0.2,0.5,hub_09,pcglasso,C,5.336699231206308e-6,0.07749999999998636,84.65735929685624
100,0.2,0.5,hub_09,pcglasso,C,1.873817422860384e-5,0.07450000000000045,84.65736233412987
100,0.2,0.5,hub_09,pcglasso,C,6.579332246575681e-5,0.06049999999999045,84.6578989556464
100,0.2,0.5,hub_09,pcglasso,C,2.310129700083161e-4,0.05150000000000432,84.66351451056987
100,0.2,0.5,hub_09,pcglasso,C,8.11130830789687e-4,0.04000000000000625,84.69637270942061
100,0.2,0.5,hub_09,pcglasso,C,0.002848035868435802,0.026499999999998636,116.09000430119882
100,0.2,0.5,hub_09,pcglasso,C,0.010000000000000004,0.02599999999999625,116.51035188327977
100,0.2,0.5,hub_09,pcglasso,I,9.999999999999982e-9,0.01850000000000307,84.65735902819696
100,0.2,0.5,hub_09,pcglasso,I,3.5111917342151263e-8,0.015999999999991132,84.6573590304437
100,0.2,0.5,hub_09,pcglasso,I,1.2328467394420646e-7,0.014000000000010004,84.65735905796593
100,0.2,0.5,hub_09,pcglasso,I,4.328761281083054e-7,0.015999999999991132,84.65735939511478
100,0.2,0.5,hub_09,pcglasso,I,1.5199110829529328e-6,0.010499999999993292,84.65735939511478
100,0.2,0.5,hub_09,pcglasso,I,5.336699231206308e-6,0.011499999999983856,84.65735939511478
100,0.2,0.5,hub_09,pcglasso,I,1.873817422860384e-5,0.01099999999999568,84.65735939511478
100,0.2,0.5,hub_09,pcglasso,I,6.579332246575681e-5,0.010499999999993292,84.65736352512859
100,0.2,0.5,hub_09,pcglasso,I,2.310129700083161e-4,0.017000000000010118,84.65741412036513
100,0.2,0.5,hub_09,pcglasso,I,8.11130830789687e-4,0.007999999999995566,84.66562975615322
100,0.2,0.5,hub_09,pcglasso,I,0.002848035868435802,0.011499999999998067,84.75849755670627
100,0.2,0.5,hub_09,pcglasso,I,0.010000000000000004,0.00750000000000739,85.90789174038468
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,0.16800000000000637,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,3.5111917342151263e-8,0.02050000000001262,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.2328467394420646e-7,0.031000000000020123,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,4.328761281083054e-7,0.020499999999984198,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.5199110829529328e-6,0.02050000000001262,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,5.336699231206308e-6,0.028499999999993975,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,1.873817422860384e-5,0.020000000000010232,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,6.579332246575681e-5,0.021000000000015007,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,2.310129700083161e-4,0.024999999999991473,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,8.11130830789687e-4,0.019499999999979423,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,0.002848035868435802,0.020999999999986585,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,C,0.010000000000000004,0.021000000000015007,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,0.01100000000000989,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,3.5111917342151263e-8,0.009000000000000341,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.2328467394420646e-7,0.012500000000002842,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,4.328761281083054e-7,0.010499999999993292,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.5199110829529328e-6,0.008500000000012164,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,5.336699231206308e-6,0.00899999999998613,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,1.873817422860384e-5,0.009999999999990905,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,6.579332246575681e-5,0.00950000000001694,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,2.310129700083161e-4,0.00899999999998613,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,8.11130830789687e-4,0.009500000000002728,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,0.002848035868435802,0.009000000000000341,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Dual,I,0.010000000000000004,0.00899999999998613,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,9.999999999999982e-9,0.07049999999999557,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,3.5111917342151263e-8,0.08349999999998658,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.2328467394420646e-7,0.07150000000000034,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,4.328761281083054e-7,0.06850000000000023,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.5199110829529328e-6,0.06949999999999079,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,5.336699231206308e-6,0.06800000000001205,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,1.873817422860384e-5,0.06850000000001444,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,6.579332246575681e-5,0.07699999999999818,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,2.310129700083161e-4,0.06849999999998602,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,8.11130830789687e-4,0.06049999999999045,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,0.002848035868435802,0.0654999999999859,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,C,0.010000000000000004,0.06199999999999761,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,0.02049999999999841,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,3.5111917342151263e-8,0.021000000000015007,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,1.2328467394420646e-7,0.02199999999999136,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,4.328761281083054e-7,0.021000000000015007,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,1.5199110829529328e-6,0.02049999999999841,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,5.336699231206308e-6,0.021499999999988972,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,1.873817422860384e-5,0.02400000000000091,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,6.579332246575681e-5,0.02049999999999841,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,2.310129700083161e-4,0.021499999999988972,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,8.11130830789687e-4,0.02400000000000091,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,0.002848035868435802,0.020499999999984198,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_Primal,I,0.010000000000000004,0.020999999999986585,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,0.059499999999999886,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,3.5111917342151263e-8,0.05150000000001853,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,1.2328467394420646e-7,0.05499999999999261,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,4.328761281083054e-7,0.05349999999999966,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,1.5199110829529328e-6,0.050500000000013756,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,5.336699231206308e-6,0.05549999999998079,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,1.873817422860384e-5,0.05449999999999022,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,6.579332246575681e-5,0.050499999999985334,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,2.310129700083161e-4,0.04949999999999477,84.65735902799726
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,8.11130830789687e-4,0.048499999999989996,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,0.002848035868435802,0.19300000000001205,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,0.010000000000000004,0.04450000000001353,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,0.015499999999988745,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,3.5111917342151263e-8,0.0239999999999867,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,1.2328467394420646e-7,0.015000000000000568,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,4.328761281083054e-7,0.01850000000000307,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,1.5199110829529328e-6,0.016000000000005343,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,5.336699231206308e-6,0.019000000000005457,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,1.873817422860384e-5,0.014999999999986358,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,6.579332246575681e-5,0.017499999999998295,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,2.310129700083161e-4,0.015999999999991132,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,8.11130830789687e-4,0.015500000000002956,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,0.002848035868435802,0.016000000000005343,84.65735902799727
100,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,0.010000000000000004,0.015500000000002956,84.65735902799727
100,0.2,0.5,hub_1,pcglasso,C,9.999999999999982e-9,0.8339999999999463,55.11620330746095
100,0.2,0.5,hub_1,pcglasso,C,3.5111917342151263e-8,0.7344999999999686,55.11620373121781
100,0.2,0.5,hub_1,pcglasso,C,1.2328467394420646e-7,0.7894999999999754,55.11620624178608
100,0.2,0.5,hub_1,pcglasso,C,4.328761281083054e-7,0.6919999999999504,55.1163789373094
100,0.2,0.5,hub_1,pcglasso,C,1.5199110829529328e-6,0.5949999999999704,55.1163789373094
100,0.2,0.5,hub_1,pcglasso,C,5.336699231206308e-6,0.8489999999999895,55.11652508739117
100,0.2,0.5,hub_1,pcglasso,C,1.873817422860384e-5,0.37500000000005684,55.143717775525054
100,0.2,0.5,hub_1,pcglasso,C,6.579332246575681e-5,0.3924999999999841,55.52276842789242
100,0.2,0.5,hub_1,pcglasso,C,2.310129700083161e-4,0.4379999999999882,55.15019363298768
100,0.2,0.5,hub_1,pcglasso,C,8.11130830789687e-4,0.6614999999999895,69.53147636602473
100,0.2,0.5,hub_1,pcglasso,C,0.002848035868435802,0.10750000000007276,220.71970933276594
100,0.2,0.5,hub_1,pcglasso,C,0.010000000000000004,0.10900000000003729,220.71970933276594
100,0.2,0.5,hub_1,pcglasso,I,9.999999999999982e-9,0.7420000000000186,55.11620335920471
