p,lambda,alpha,K_structure,solver,starting_point,tolerance,m,status,time,f_end,error
150,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.4300000000000068,146.10061949816685,NA
150,0.1,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.4399999999999977,146.10061949816685,NA
150,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.11299999999999955,149.01359808930656,NA
150,0.2,0,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.16800000000000637,149.01359808930656,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.10899999999998045,126.88597969259163,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.10800000000000409,126.88597969259163,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.0589999999999975,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.057999999999992724,126.9860385419959,NA
150,0.1,0,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.15899999999999181,122.25178896977562,NA
150,0.1,0,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.15899999999999181,122.25178896977562,NA
150,0.2,0,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.26900000000000546,141.48055978751998,NA
150,0.2,0,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.24900000000002365,141.48055978751998,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.07900000000006457,125.30718463361025,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.08199999999999363,125.30718463361025,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.06899999999995998,126.96304239373548,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.06799999999998363,126.96304239373548,NA
150,0.1,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,1.0020000000000095,117.07153900868013,NA
150,0.1,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.9950000000000045,117.07153900868013,NA
150,0.2,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.8629999999999995,127.92934172582723,NA
150,0.2,0,random,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.785000000000025,127.92934172582723,NA
150,0.1,0.5,random,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.5490000000000066,121.06957525688321,NA
150,0.1,0.5,random,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.5400000000000205,121.06957525688321,NA
150,0.2,0.5,random,pcglassoFast_Dual,C,9.999999999999982e-9,1,ok,0.38900000000001,124.45679053944923,NA
150,0.2,0.5,random,pcglassoFast_Dual,C,9.999999999999982e-9,2,ok,0.4420000000000073,124.45679053944923,NA
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,1.5919999999999845,51.95700733469924,NA
150,0.1,0,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,1.4790000000000418,51.95700733469924,NA
150,0.2,0,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.2419999999999618,55.52797769458538,NA
150,0.2,0,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.24300000000005184,55.52797769458538,NA
150,0.1,0.5,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.21000000000003638,82.02859505344692,NA
150,0.1,0.5,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.20800000000008367,82.02859505344692,NA
150,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.19900000000006912,84.44594901563475,NA
150,0.2,0.5,hub_1,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.19500000000005002,84.44594901563475,NA
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.32200000000000273,146.1006195036981,NA
150,0.1,0,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.3229999999999791,146.1006195036981,NA
150,0.2,0,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.2179999999999609,149.01359808871143,NA
150,0.2,0,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.22399999999998954,149.01359808871143,NA
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.40800000000001546,126.88597969444555,NA
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.43499999999997385,126.88597969444555,NA
150,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.2530000000000143,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.2609999999999957,126.9860385419959,NA
150,0.1,0,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.8919999999999391,122.25178898444399,NA
150,0.1,0,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.8849999999999909,122.25178898444399,NA
150,0.2,0,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.7870000000000346,141.48055978734885,NA
150,0.2,0,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.7810000000000628,141.48055978734885,NA
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.6069999999999709,125.30718463523522,NA
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.41000000000008185,125.30718463523522,NA
150,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,0.19799999999997908,126.96304239373619,NA
150,0.2,0.5,AR2,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,0.19500000000005002,126.96304239373619,NA
150,0.1,0,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,1.3210000000000264,117.07153930344647,NA
150,0.1,0,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,1.4099999999999682,117.07153930344647,NA
150,0.2,0,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,1.495999999999981,127.92934190714287,NA
150,0.2,0,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,1.8629999999999995,127.92934190714287,NA
150,0.1,0.5,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,1.3470000000000084,121.06957526885927,NA
150,0.1,0.5,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,1.3410000000000082,121.06957526885927,NA
150,0.2,0.5,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,1,ok,2.538000000000011,124.45679055705817,NA
150,0.2,0.5,random,pcglassoFast_PrimalDual,C,9.999999999999982e-9,2,ok,2.483000000000004,124.45679055705817,NA
150,0.1,0,hub_1,pcglasso,C,9.999999999999982e-9,1,ok,14.905999999999949,51.95700743901058,NA
150,0.1,0,hub_1,pcglasso,C,9.999999999999982e-9,2,ok,15.024000000000001,51.95700743901058,NA
150,0.2,0,hub_1,pcglasso,C,9.999999999999982e-9,1,ok,7.918999999999983,55.52797789008634,NA
150,0.2,0,hub_1,pcglasso,C,9.999999999999982e-9,2,ok,7.741999999999962,55.52797789008634,NA
150,0.1,0.5,hub_1,pcglasso,C,9.999999999999982e-9,1,ok,4.143000000000029,82.02859509496936,NA
150,0.1,0.5,hub_1,pcglasso,C,9.999999999999982e-9,2,ok,4.141000000000076,82.02859509496936,NA
150,0.2,0.5,hub_1,pcglasso,C,9.999999999999982e-9,1,ok,3.6159999999999854,84.44594903361839,NA
150,0.2,0.5,hub_1,pcglasso,C,9.999999999999982e-9,2,ok,3.48700000000008,84.44594903361839,NA
150,0.1,0,hub_09,pcglasso,C,9.999999999999982e-9,1,ok,1.01400000000001,146.1006194970776,NA
150,0.1,0,hub_09,pcglasso,C,9.999999999999982e-9,2,ok,1.0159999999999627,146.1006194970776,NA
150,0.2,0,hub_09,pcglasso,C,9.999999999999982e-9,1,ok,1.3209999999999695,149.0135980992995,NA
150,0.2,0,hub_09,pcglasso,C,9.999999999999982e-9,2,ok,1.2889999999999873,149.0135980992995,NA
150,0.1,0.5,hub_09,pcglasso,C,9.999999999999982e-9,1,ok,1.8029999999999973,126.88597969460358,NA
150,0.1,0.5,hub_09,pcglasso,C,9.999999999999982e-9,2,ok,1.828000000000003,126.88597969460358,NA
150,0.2,0.5,hub_09,pcglasso,C,9.999999999999982e-9,1,ok,0.2669999999999959,126.98603854437647,NA
150,0.2,0.5,hub_09,pcglasso,C,9.999999999999982e-9,2,ok,0.27899999999999636,126.98603854437647,NA
150,0.1,0,AR2,pcglasso,C,9.999999999999982e-9,1,ok,1.4929999999999382,122.2517889867493,NA
150,0.1,0,AR2,pcglasso,C,9.999999999999982e-9,2,ok,1.4800000000000182,122.2517889867493,NA
150,0.2,0,AR2,pcglasso,C,9.999999999999982e-9,1,ok,1.5799999999999272,141.48055979219598,NA
150,0.2,0,AR2,pcglasso,C,9.999999999999982e-9,2,ok,1.5769999999999982,141.48055979219598,NA
150,0.1,0.5,AR2,pcglasso,C,9.999999999999982e-9,1,ok,0.7269999999999754,125.30718463357087,NA
150,0.1,0.5,AR2,pcglasso,C,9.999999999999982e-9,2,ok,0.7919999999999163,125.30718463357087,NA
150,0.2,0.5,AR2,pcglasso,C,9.999999999999982e-9,1,ok,0.5710000000000264,126.96304239372235,NA
150,0.2,0.5,AR2,pcglasso,C,9.999999999999982e-9,2,ok,0.5810000000000173,126.96304239372235,NA
150,0.1,0,random,pcglasso,C,9.999999999999982e-9,1,ok,2.70799999999997,117.07153895972341,NA
150,0.1,0,random,pcglasso,C,9.999999999999982e-9,2,ok,2.6970000000000027,117.07153895972341,NA
150,0.2,0,random,pcglasso,C,9.999999999999982e-9,1,ok,4.149999999999977,127.92934221718873,NA
150,0.2,0,random,pcglasso,C,9.999999999999982e-9,2,ok,4.2239999999999895,127.92934221718873,NA
150,0.1,0.5,random,pcglasso,C,9.999999999999982e-9,1,ok,2.930000000000007,121.06957519441248,NA
150,0.1,0.5,random,pcglasso,C,9.999999999999982e-9,2,ok,3.5529999999999973,121.06957519441248,NA
150,0.2,0.5,random,pcglasso,C,9.999999999999982e-9,1,ok,2.912000000000006,124.45679053264546,NA
150,0.2,0.5,random,pcglasso,C,9.999999999999982e-9,2,ok,2.9170000000000016,124.45679053264546,NA
150,0.1,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,9.134000000000015,51.95700750684181,NA
150,0.1,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,9.11099999999999,51.95700750684181,NA
150,0.2,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,9.762000000000057,55.52797796734487,NA
150,0.2,0,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,9.711999999999989,55.52797796734487,NA
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,7.3250000000000455,82.02859524532583,NA
150,0.1,0.5,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,6.353999999999928,82.02859524532583,NA
150,0.2,0.5,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,38.59000000000003,84.44595035112629,NA
150,0.2,0.5,hub_1,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,37.99599999999998,84.44595035112629,NA
150,0.1,0,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.34499999999997044,146.10061949480504,NA
150,0.1,0,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.3550000000000182,146.10061949480504,NA
150,0.2,0,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.3320000000000505,149.01359808973208,NA
150,0.2,0,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.35700000000002774,149.01359808973208,NA
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.7390000000000043,126.88597969303216,NA
150,0.1,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.7389999999999759,126.88597969303216,NA
150,0.2,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.0660000000000025,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.06499999999999773,126.9860385419959,NA
150,0.1,0,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.5030000000000427,122.25178897336835,NA
150,0.1,0,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.5070000000000618,122.25178897336835,NA
150,0.2,0,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.4410000000000309,141.48055978738478,NA
150,0.2,0,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.43100000000004,141.48055978738478,NA
150,0.1,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.22699999999997544,125.30718463368197,NA
150,0.1,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.2259999999999991,125.30718463368197,NA
150,0.2,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,0.15000000000009095,126.9630423937294,NA
150,0.2,0.5,AR2,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,0.1490000000000009,126.9630423937294,NA
150,0.1,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,5.15500000000003,117.0715389966511,NA
150,0.1,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,4.663999999999987,117.0715389966511,NA
150,0.2,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,4.433999999999969,127.92934176724482,NA
150,0.2,0,random,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,4.453000000000031,127.92934176724482,NA
150,0.1,0.5,random,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,1.6329999999999814,121.06957520032806,NA
150,0.1,0.5,random,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,1.4840000000000089,121.06957520032806,NA
150,0.2,0.5,random,pcglassoFast_Primal,I,9.999999999999982e-9,1,ok,2.054000000000002,124.45679056215428,NA
150,0.2,0.5,random,pcglassoFast_Primal,I,9.999999999999982e-9,2,ok,2.2949999999999875,124.45679056215428,NA
150,0.1,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,27.992000000000075,51.95700741006663,NA
150,0.1,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,27.424999999999955,51.95700741006663,NA
150,0.2,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,8.758000000000038,55.527977695188,NA
150,0.2,0,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,8.7039999999999509,55.527977695188,NA
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,3.8909999999999627,82.02859505292909,NA
150,0.1,0.5,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,3.8330000000000837,82.02859505292909,NA
150,0.2,0.5,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,2.2719999999999345,84.44594902017634,NA
150,0.2,0.5,hub_1,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,2.2049999999999272,84.44594902017634,NA
150,0.1,0,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.12999999999999545,146.1006194999999,NA
150,0.1,0,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.132000000000005,146.1006194999999,NA
150,0.2,0,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.11400000000003274,149.01359808915953,NA
150,0.2,0,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.1139999999999759,149.01359808915953,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.26300000000000523,126.8859796913227,NA
150,0.1,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.37999999999999545,126.8859796913227,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.02400000000000091,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.025000000000005684,126.9860385419959,NA
150,0.1,0,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.11199999999996635,122.25178897190133,NA
150,0.1,0,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.11300000000005639,122.25178897190133,NA
150,0.2,0,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.0989999999999327,141.48055978736033,NA
150,0.2,0,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.09699999999997999,141.48055978736033,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.07299999999997908,125.30718463361322,NA
150,0.1,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.05700000000001637,125.30718463361322,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.043000000000006366,126.96304239372884,NA
150,0.2,0.5,AR2,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.04299999999989268,126.96304239372884,NA
150,0.1,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.702000000000055,117.07153894959367,NA
150,0.1,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.7179999999999609,117.07153894959367,NA
150,0.2,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.9359999999999786,127.92934172190807,NA
150,0.2,0,random,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,1.7170000000000414,127.92934172190807,NA
150,0.1,0.5,random,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.41900000000001114,121.06957518534102,NA
150,0.1,0.5,random,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.42099999999999227,121.06957518534102,NA
150,0.2,0.5,random,pcglassoFast_Dual,I,9.999999999999982e-9,1,ok,0.6009999999999991,124.4567905567348,NA
150,0.2,0.5,random,pcglassoFast_Dual,I,9.999999999999982e-9,2,ok,0.5809999999999889,124.4567905567348,NA
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,3.769999999999982,51.95700732145855,NA
150,0.1,0,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,3.80499999999995,51.95700732145855,NA
150,0.2,0,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,1.09699999999998,55.527977693716046,NA
150,0.2,0,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,1.066000000000031,55.527977693716046,NA
150,0.1,0.5,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.9790000000000418,82.02859505273675,NA
150,0.1,0.5,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.9339999999999691,82.02859505273675,NA
150,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.3449999999999136,84.4459490157944,NA
150,0.2,0.5,hub_1,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.34399999999993724,84.4459490157944,NA
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.3450000000000273,146.1006195033486,NA
150,0.1,0,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.34899999999998954,146.1006195033486,NA
150,0.2,0,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.24099999999998545,149.01359808866314,NA
150,0.2,0,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.2370000000000232,149.01359808866314,NA
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.5900000000000034,126.88597969265146,NA
150,0.1,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.4759999999999991,126.88597969265146,NA
150,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.043000000000006366,126.9860385419959,NA
150,0.2,0.5,hub_09,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.046999999999997044,126.9860385419959,NA
150,0.1,0,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.8389999999999418,122.25178900638542,NA
150,0.1,0,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.8309999999999036,122.25178900638542,NA
150,0.2,0,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.5950000000000273,141.48055978681742,NA
150,0.2,0,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.59800000000007,141.48055978681742,NA
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.18700000000001182,125.30718463452222,NA
150,0.1,0.5,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.18399999999996908,125.30718463452222,NA
150,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,0.09100000000000819,126.96304239372948,NA
150,0.2,0.5,AR2,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,0.09100000000000819,126.96304239372948,NA
150,0.1,0,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,1.7860000000000014,117.07153902148951,NA
150,0.1,0,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,1.794999999999959,117.07153902148951,NA
150,0.2,0,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,2.093999999999994,127.92934179029417,NA
150,0.2,0,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,2.0820000000000505,127.92934179029417,NA
150,0.1,0.5,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,1.7769999999999868,121.06957525687388,NA
150,0.1,0.5,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,2.3170000000000073,121.06957525687388,NA
150,0.2,0.5,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,1,ok,2.3770000000000095,124.45679061953523,NA
150,0.2,0.5,random,pcglassoFast_PrimalDual,I,9.999999999999982e-9,2,ok,2.390999999999991,124.45679061953523,NA
150,0.1,0,hub_1,pcglasso,I,9.999999999999982e-9,1,ok,56.66000000000008,51.95700728964792,NA
150,0.1,0,hub_1,pcglasso,I,9.999999999999982e-9,2,ok,56.355999999999995,51.95700728964792,NA
150,0.2,0,hub_1,pcglasso,I,9.999999999999982e-9,1,ok,15.454000000000065,55.527977966130464,NA
150,0.2,0,hub_1,pcglasso,I,9.999999999999982e-9,2,ok,12.062000000000012,55.527977966130464,NA
150,0.1,0.5,hub_1,pcglasso,I,9.999999999999982e-9,1,ok,8.230999999999995,82.02859511535137,NA
150,0.1,0.5,hub_1,pcglasso,I,9.999999999999982e-9,2,ok,6.697000000000003,82.02859511535137,NA
150,0.2,0.5,hub_1,pcglasso,I,9.999999999999982e-9,1,ok,3.4249999999999545,84.4459490301168,NA
150,0.2,0.5,hub_1,pcglasso,I,9.999999999999982e-9,2,ok,3.4150000000000773,84.4459490301168,NA
150,0.1,0,hub_09,pcglasso,I,9.999999999999982e-9,1,ok,1.072999999999979,146.1006194949251,NA
150,0.1,0,hub_09,pcglasso,I,9.999999999999982e-9,2,ok,1.0830000000000268,146.1006194949251,NA
150,0.2,0,hub_09,pcglasso,I,9.999999999999982e-9,1,ok,1.5550000000000068,149.01359810200657,NA
150,0.2,0,hub_09,pcglasso,I,9.999999999999982e-9,2,ok,1.8910000000000196,149.01359810200657,NA
150,0.1,0.5,hub_09,pcglasso,I,9.999999999999982e-9,1,ok,2.61099999999999,126.88597971009528,NA
150,0.1,0.5,hub_09,pcglasso,I,9.999999999999982e-9,2,ok,2.5940000000000225,126.88597971009528,NA
150,0.2,0.5,hub_09,pcglasso,I,9.999999999999982e-9,1,ok,0.06400000000002137,126.98603854229546,NA
150,0.2,0.5,hub_09,pcglasso,I,9.999999999999982e-9,2,ok,0.0660000000000025,126.98603854229546,NA
150,0.1,0,AR2,pcglasso,I,9.999999999999982e-9,1,ok,1.356999999999971,122.25178897533706,NA
150,0.1,0,AR2,pcglasso,I,9.999999999999982e-9,2,ok,1.34699999999998,122.25178897533706,NA
150,0.2,0,AR2,pcglasso,I,9.999999999999982e-9,1,ok,0.8819999999999482,141.48055979449646,NA
150,0.2,0,AR2,pcglasso,I,9.999999999999982e-9,2,ok,0.9099999999999682,141.48055979449646,NA
150,0.1,0.5,AR2,pcglasso,I,9.999999999999982e-9,1,ok,0.5079999999999245,125.30718463355625,NA
150,0.1,0.5,AR2,pcglasso,I,9.999999999999982e-9,2,ok,0.43600000000003547,125.30718463355625,NA
150,0.2,0.5,AR2,pcglasso,I,9.999999999999982e-9,1,ok,0.15899999999999181,126.96304239372087,NA
150,0.2,0.5,AR2,pcglasso,I,9.999999999999982e-9,2,ok,0.16300000000001091,126.96304239372087,NA
150,0.1,0,random,pcglasso,I,9.999999999999982e-9,1,ok,2.7970000000000255,117.07153897291657,NA
150,0.1,0,random,pcglasso,I,9.999999999999982e-9,2,ok,2.8100000000000023,117.07153897291657,NA
150,0.2,0,random,pcglasso,I,9.999999999999982e-9,1,ok,4.103999999999985,127.92934528304568,NA
150,0.2,0,random,pcglasso,I,9.999999999999982e-9,2,ok,4.194000000000017,127.92934528304568,NA
150,0.1,0.5,random,pcglasso,I,9.999999999999982e-9,1,ok,2.070999999999998,121.06957522278032,NA
150,0.1,0.5,random,pcglasso,I,9.999999999999982e-9,2,ok,1.8669999999999902,121.06957522278032,NA
150,0.2,0.5,random,pcglasso,I,9.999999999999982e-9,1,ok,5.26400000000001,124.45679054632568,NA
150,0.2,0.5,random,pcglasso,I,9.999999999999982e-9,2,ok,5.376000000000005,124.45679054632568,NA
150,0.1,0,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,1,ok,7.003000000000043,51.957008049001324,NA
150,0.1,0,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,2,ok,6.836999999999989,51.957008049001324,NA
150,0.2,0,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,1,ok,7.821000000000026,55.52797828708268,NA
150,0.2,0,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,2,ok,7.820999999999913,55.52797828708268,NA
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,1,ok,4.7450000000000045,82.028595507192,NA
150,0.1,0.5,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,2,ok,4.616999999999962,82.028595507192,NA
150,0.2,0.5,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,1,ok,27.437000000000012,84.44595252985467,NA
150,0.2,0.5,hub_1,pcglassoFast_Primal,C,3.5111917342151263e-8,2,ok,27.267000000000053,84.44595252985467,NA
150,0.1,0,hub_09,pcglassoFast_Primal,C,3.5111917342151263e-8,1,ok,0.3199999999999932,146.1006194994848,NA
