p,cor_modifier,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
10,0.8,0.2,0.5,line,pcglasso_cpp,I,4.328761281083054e-7,0.004000000000019099,8.18435158863222
10,0.8,0.2,0.5,line,pcglasso_cpp,I,1.5199110829529328e-6,0.004500000000007276,8.184351888170195
10,0.8,0.2,0.5,line,pcglasso_cpp,I,5.336699231206308e-6,0.004000000000019099,8.184352697736225
10,0.8,0.2,0.5,line,pcglasso_cpp,I,1.873817422860384e-5,0.003500000000002501,8.18436095835788
10,0.8,0.2,0.5,line,pcglasso_cpp,I,6.579332246575681e-5,0.003999999999962256,8.184377640350682
10,0.8,0.2,0.5,line,pcglasso_cpp,I,2.310129700083161e-4,0.003500000000030923,8.18442358432415
10,0.8,0.2,0.5,line,pcglasso_cpp,I,8.11130830789687e-4,0.002999999999985903,8.184548220951973
10,0.8,0.2,0.5,line,pcglasso_cpp,I,0.002848035868435802,0.002500000000026148,8.185753244423337
10,0.8,0.2,0.5,line,pcglasso_cpp,I,0.010000000000000004,0.0020000000000095497,8.188041775988506
10,0.8,0.2,0.5,line,pcglasso_fortran,C,9.999999999999982e-9,0.0049999999999954525,8.184351412935948
10,0.8,0.2,0.5,line,pcglasso_fortran,C,3.5111917342151263e-8,0.01099999999999568,8.184351415371589
10,0.8,0.2,0.5,line,pcglasso_fortran,C,1.2328467394420646e-7,0.025000000000005684,8.18435142670639
10,0.8,0.2,0.5,line,pcglasso_fortran,C,4.328761281083054e-7,0.004500000000007276,8.184351605060963
10,0.8,0.2,0.5,line,pcglasso_fortran,C,1.5199110829529328e-6,0.004500000000007276,8.184351605060963
10,0.8,0.2,0.5,line,pcglasso_fortran,C,5.336699231206308e-6,0.004000000000019099,8.184351908081029
10,0.8,0.2,0.5,line,pcglasso_fortran,C,1.873817422860384e-5,0.004499999999978854,8.184351908081029
10,0.8,0.2,0.5,line,pcglasso_fortran,C,6.579332246575681e-5,0.004500000000007276,8.18435459911385
10,0.8,0.2,0.5,line,pcglasso_fortran,C,2.310129700083161e-4,0.004000000000019099,8.18435459911385
10,0.8,0.2,0.5,line,pcglasso_fortran,C,8.11130830789687e-4,0.004499999999978854,8.184387337900379
10,0.8,0.2,0.5,line,pcglasso_fortran,C,0.002848035868435802,0.003999999999990678,8.184645167855807
10,0.8,0.2,0.5,line,pcglasso_fortran,C,0.010000000000000004,0.003500000000002501,8.185903460316108
10,0.8,0.2,0.5,line,pcglasso_fortran,I,9.999999999999982e-9,0.004500000000007276,8.184351416823521
10,0.8,0.2,0.5,line,pcglasso_fortran,I,3.5111917342151263e-8,0.004500000000007276,8.184351416823521
10,0.8,0.2,0.5,line,pcglasso_fortran,I,1.2328467394420646e-7,0.004000000000019099,8.184351426180296
10,0.8,0.2,0.5,line,pcglasso_fortran,I,4.328761281083054e-7,0.004500000000007276,8.184351426180296
10,0.8,0.2,0.5,line,pcglasso_fortran,I,1.5199110829529328e-6,0.004000000000019099,8.184351481600778
10,0.8,0.2,0.5,line,pcglasso_fortran,I,5.336699231206308e-6,0.003999999999990678,8.184351955429534
10,0.8,0.2,0.5,line,pcglasso_fortran,I,1.873817422860384e-5,0.003999999999990678,8.184351955429534
10,0.8,0.2,0.5,line,pcglasso_fortran,I,6.579332246575681e-5,0.004500000000035698,8.18435642121819
10,0.8,0.2,0.5,line,pcglasso_fortran,I,2.310129700083161e-4,0.004000000000019099,8.184382252106188
10,0.8,0.2,0.5,line,pcglasso_fortran,I,8.11130830789687e-4,0.0034999999999740794,8.184568784267366
10,0.8,0.2,0.5,line,pcglasso_fortran,I,0.002848035868435802,0.0034999999999740794,8.185308769756787
10,0.8,0.2,0.5,line,pcglasso_fortran,I,0.010000000000000004,0.0034999999999740794,8.187568782322277
10,0.9,0.1,0,hub,pcglasso,C,9.999999999999982e-9,0.0649999999999693,7.12000533668898
10,0.9,0.1,0,hub,pcglasso,C,3.5111917342151263e-8,0.058000000000021146,7.120005336689007
10,0.9,0.1,0,hub,pcglasso,C,1.2328467394420646e-7,0.0625,7.120005336690362
10,0.9,0.1,0,hub,pcglasso,C,4.328761281083054e-7,0.046999999999997044,7.120005336695838
10,0.9,0.1,0,hub,pcglasso,C,1.5199110829529328e-6,0.052500000000009095,7.120005336717287
10,0.9,0.1,0,hub,pcglasso,C,5.336699231206308e-6,0.035499999999984766,7.120005337162507
10,0.9,0.1,0,hub,pcglasso,C,1.873817422860384e-5,0.017499999999984084,7.120005352308351
10,0.9,0.1,0,hub,pcglasso,C,6.579332246575681e-5,0.01599999999996271,7.120005346019503
10,0.9,0.1,0,hub,pcglasso,C,2.310129700083161e-4,0.013999999999981583,7.120005468382649
10,0.9,0.1,0,hub,pcglasso,C,8.11130830789687e-4,0.017500000000012506,7.120006873372391
10,0.9,0.1,0,hub,pcglasso,C,0.002848035868435802,0.018000000000000682,7.12003145822936
10,0.9,0.1,0,hub,pcglasso,C,0.010000000000000004,0.4194999999999993,7.1203157083892155
10,0.9,0.1,0,hub,pcglasso,I,9.999999999999982e-9,0.0589999999999975,7.120005336688982
10,0.9,0.1,0,hub,pcglasso,I,3.5111917342151263e-8,0.0619999999999834,7.120005336688997
10,0.9,0.1,0,hub,pcglasso,I,1.2328467394420646e-7,0.05700000000001637,7.1200053366891805
10,0.9,0.1,0,hub,pcglasso,I,4.328761281083054e-7,0.058000000000021146,7.120005336691733
10,0.9,0.1,0,hub,pcglasso,I,1.5199110829529328e-6,0.04400000000001114,7.120005336891279
10,0.9,0.1,0,hub,pcglasso,I,5.336699231206308e-6,0.04599999999999227,7.120005336818214
10,0.9,0.1,0,hub,pcglasso,I,1.873817422860384e-5,0.02600000000001046,7.1200053381486015
10,0.9,0.1,0,hub,pcglasso,I,6.579332246575681e-5,0.01850000000001728,7.120005342867792
10,0.9,0.1,0,hub,pcglasso,I,2.310129700083161e-4,0.015999999999991132,7.120005464587852
10,0.9,0.1,0,hub,pcglasso,I,8.11130830789687e-4,0.025000000000005684,7.12000667389873
10,0.9,0.1,0,hub,pcglasso,I,0.002848035868435802,0.01700000000002433,7.12003895590669
10,0.9,0.1,0,hub,pcglasso,I,0.010000000000000004,0.0630000000000166,7.120384127623582
10,0.9,0.1,0,hub,pcglasso_cpp,C,9.999999999999982e-9,0.014999999999986358,7.120005355599938
10,0.9,0.1,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.024499999999960664,7.120005414984014
10,0.9,0.1,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.014000000000010004,7.120005562104984
10,0.9,0.1,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.012499999999988631,7.1200060128713725
10,0.9,0.1,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.012000000000000455,7.120008297011901
10,0.9,0.1,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.01099999999999568,7.120014375171097
10,0.9,0.1,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.009000000000014552,7.120044943570141
10,0.9,0.1,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.008000000000009777,7.120124461375721
10,0.9,0.1,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.006500000000016826,7.1205140039684345
10,0.9,0.1,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.007999999999981355,7.121491247368805
10,0.9,0.1,0,hub,pcglasso_cpp,C,0.002848035868435802,0.006500000000016826,7.125900074585431
10,0.9,0.1,0,hub,pcglasso_cpp,C,0.010000000000000004,0.17500000000001137,7.135880412111828
10,0.9,0.1,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.01300000000000523,7.120005352875479
10,0.9,0.1,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.012499999999988631,7.120005408738855
10,0.9,0.1,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.012999999999976808,7.120005561060269
10,0.9,0.1,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.011500000000012278,7.120006090849895
10,0.9,0.1,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.010000000000019327,7.120007910011556
10,0.9,0.1,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.008500000000026375,7.120014417057604
10,0.9,0.1,0,hub,pcglasso_cpp,I,1.873817422860384e-5,0.008000000000009777,7.120038029687367
10,0.9,0.1,0,hub,pcglasso_cpp,I,6.579332246575681e-5,0.014500000000026603,7.120083237221402
10,0.9,0.1,0,hub,pcglasso_cpp,I,2.310129700083161e-4,0.006499999999988404,7.120301463813928
10,0.9,0.1,0,hub,pcglasso_cpp,I,8.11130830789687e-4,0.007499999999993179,7.12132872365084
10,0.9,0.1,0,hub,pcglasso_cpp,I,0.002848035868435802,0.004500000000007276,7.124907976251523
10,0.9,0.1,0,hub,pcglasso_cpp,I,0.010000000000000004,0.006000000000000227,7.131717184119807
10,0.9,0.1,0,hub,pcglasso_fortran,C,9.999999999999982e-9,0.025999999999982037,7.1200053540917905
10,0.9,0.1,0,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.019000000000005457,7.1200053895955655
10,0.9,0.1,0,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.018000000000000682,7.12000545389572
10,0.9,0.1,0,hub,pcglasso_fortran,C,4.328761281083054e-7,0.022500000000007958,7.120006489723865
10,0.9,0.1,0,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.014499999999998181,7.120006910632684
10,0.9,0.1,0,hub,pcglasso_fortran,C,5.336699231206308e-6,0.012000000000000455,7.120016201129618
10,0.9,0.1,0,hub,pcglasso_fortran,C,1.873817422860384e-5,0.010500000000007503,7.12000862951328
10,0.9,0.1,0,hub,pcglasso_fortran,C,6.579332246575681e-5,0.0075000000000216005,7.120296026453602
10,0.9,0.1,0,hub,pcglasso_fortran,C,2.310129700083161e-4,0.006499999999988404,7.120661149087269
10,0.9,0.1,0,hub,pcglasso_fortran,C,8.11130830789687e-4,0.007999999999981355,7.120884895748657
10,0.9,0.1,0,hub,pcglasso_fortran,C,0.002848035868435802,0.014500000000026603,7.121127813170652
10,0.9,0.1,0,hub,pcglasso_fortran,C,0.010000000000000004,0.0519999999999925,7.130307859762745
10,0.9,0.1,0,hub,pcglasso_fortran,I,9.999999999999982e-9,0.02349999999998431,7.120005372693732
10,0.9,0.1,0,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.023999999999972488,7.120005410335119
10,0.9,0.1,0,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.017499999999984084,7.120005533378646
10,0.9,0.1,0,hub,pcglasso_fortran,I,4.328761281083054e-7,0.018499999999960437,7.120005783698915
10,0.9,0.1,0,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.01300000000000523,7.1200097291539794
10,0.9,0.1,0,hub,pcglasso_fortran,I,5.336699231206308e-6,0.01099999999999568,7.120014561158676
10,0.9,0.1,0,hub,pcglasso_fortran,I,1.873817422860384e-5,0.009999999999962483,7.120023230645747
10,0.9,0.1,0,hub,pcglasso_fortran,I,6.579332246575681e-5,0.008499999999969532,7.120139280277255
10,0.9,0.1,0,hub,pcglasso_fortran,I,2.310129700083161e-4,0.0075000000000216005,7.120184545922289
10,0.9,0.1,0,hub,pcglasso_fortran,I,8.11130830789687e-4,0.008499999999997954,7.120295426969691
10,0.9,0.1,0,hub,pcglasso_fortran,I,0.002848035868435802,0.008000000000009777,7.120904034381482
10,0.9,0.1,0,hub,pcglasso_fortran,I,0.010000000000000004,0.008499999999997954,7.121887474995106
10,0.9,0.1,0,line,pcglasso,C,9.999999999999982e-9,0.04800000000000182,4.414759866928172
10,0.9,0.1,0,line,pcglasso,C,3.5111917342151263e-8,0.05000000000001137,4.414759866928226
10,0.9,0.1,0,line,pcglasso,C,1.2328467394420646e-7,0.04899999999997817,4.414759866928223
10,0.9,0.1,0,line,pcglasso,C,4.328761281083054e-7,0.04850000000001842,4.41475986693176
10,0.9,0.1,0,line,pcglasso,C,1.5199110829529328e-6,0.040000000000020464,4.414759866945611
10,0.9,0.1,0,line,pcglasso,C,5.336699231206308e-6,0.03700000000000614,4.414759870945479
10,0.9,0.1,0,line,pcglasso,C,1.873817422860384e-5,0.020999999999986585,4.414759881457222
10,0.9,0.1,0,line,pcglasso,C,6.579332246575681e-5,0.018000000000000682,4.414759981246586
10,0.9,0.1,0,line,pcglasso,C,2.310129700083161e-4,0.016000000000019554,4.414760348708415
10,0.9,0.1,0,line,pcglasso,C,8.11130830789687e-4,0.018999999999977035,4.414766501655541
10,0.9,0.1,0,line,pcglasso,C,0.002848035868435802,0.009999999999990905,4.414858758715852
10,0.9,0.1,0,line,pcglasso,C,0.010000000000000004,0.008499999999997954,4.415088545417424
10,0.9,0.1,0,line,pcglasso,I,9.999999999999982e-9,0.0665000000000191,4.414759866928174
10,0.9,0.1,0,line,pcglasso,I,3.5111917342151263e-8,0.04449999999999932,4.414759866928295
10,0.9,0.1,0,line,pcglasso,I,1.2328467394420646e-7,0.048499999999989996,4.414759866928387
10,0.9,0.1,0,line,pcglasso,I,4.328761281083054e-7,0.047000000000025466,4.414759866938691
10,0.9,0.1,0,line,pcglasso,I,1.5199110829529328e-6,0.03900000000001569,4.414759867035332
10,0.9,0.1,0,line,pcglasso,I,5.336699231206308e-6,0.03700000000003456,4.414759867497196
10,0.9,0.1,0,line,pcglasso,I,1.873817422860384e-5,0.027000000000015234,4.414759876588493
10,0.9,0.1,0,line,pcglasso,I,6.579332246575681e-5,0.022499999999979536,4.414759989133051
10,0.9,0.1,0,line,pcglasso,I,2.310129700083161e-4,0.019000000000005457,4.41476120551507
10,0.9,0.1,0,line,pcglasso,I,8.11130830789687e-4,0.014999999999986358,4.41478850629858
10,0.9,0.1,0,line,pcglasso,I,0.002848035868435802,0.013500000000021828,4.414868386710451
10,0.9,0.1,0,line,pcglasso,I,0.010000000000000004,0.01099999999999568,4.415581208401964
10,0.9,0.1,0,line,pcglasso_cpp,C,9.999999999999982e-9,0.020999999999986585,4.414759903117896
10,0.9,0.1,0,line,pcglasso_cpp,C,3.5111917342151263e-8,0.012999999999976808,4.414759983368049
10,0.9,0.1,0,line,pcglasso_cpp,C,1.2328467394420646e-7,0.013499999999993406,4.414760249164637
10,0.9,0.1,0,line,pcglasso_cpp,C,4.328761281083054e-7,0.013499999999993406,4.414761165114788
10,0.9,0.1,0,line,pcglasso_cpp,C,1.5199110829529328e-6,0.018999999999977035,4.414764450766004
10,0.9,0.1,0,line,pcglasso_cpp,C,5.336699231206308e-6,0.010999999999967258,4.414776645128154
10,0.9,0.1,0,line,pcglasso_cpp,C,1.873817422860384e-5,0.012500000000017053,4.414808647215186
10,0.9,0.1,0,line,pcglasso_cpp,C,6.579332246575681e-5,0.00899999999998613,4.414951949484664
10,0.9,0.1,0,line,pcglasso_cpp,C,2.310129700083161e-4,0.008500000000026375,4.415359412730293
10,0.9,0.1,0,line,pcglasso_cpp,C,8.11130830789687e-4,0.006000000000000227,4.415480348274434
10,0.9,0.1,0,line,pcglasso_cpp,C,0.002848035868435802,0.005499999999983629,4.419524368803061
10,0.9,0.1,0,line,pcglasso_cpp,C,0.010000000000000004,0.0049999999999954525,4.41942065925156
10,0.9,0.1,0,line,pcglasso_cpp,I,9.999999999999982e-9,0.022500000000007958,4.414759906719104
10,0.9,0.1,0,line,pcglasso_cpp,I,3.5111917342151263e-8,0.014000000000010004,4.414760018432349
10,0.9,0.1,0,line,pcglasso_cpp,I,1.2328467394420646e-7,0.013000000000033651,4.414760347999618
10,0.9,0.1,0,line,pcglasso_cpp,I,4.328761281083054e-7,0.012999999999976808,4.4147617746706995
10,0.9,0.1,0,line,pcglasso_cpp,I,1.5199110829529328e-6,0.012500000000017053,4.414766329337241
10,0.9,0.1,0,line,pcglasso_cpp,I,5.336699231206308e-6,0.012499999999988631,4.414778409550391
10,0.9,0.1,0,line,pcglasso_cpp,I,1.873817422860384e-5,0.010000000000019327,4.4148303998103415
10,0.9,0.1,0,line,pcglasso_cpp,I,6.579332246575681e-5,0.008499999999997954,4.41499224152214
10,0.9,0.1,0,line,pcglasso_cpp,I,2.310129700083161e-4,0.007499999999993179,4.41540005075082
10,0.9,0.1,0,line,pcglasso_cpp,I,8.11130830789687e-4,0.006000000000000227,4.417224147240193
10,0.9,0.1,0,line,pcglasso_cpp,I,0.002848035868435802,0.0049999999999954525,4.422366980103627
10,0.9,0.1,0,line,pcglasso_cpp,I,0.010000000000000004,0.010000000000019327,4.434027486527169
10,0.9,0.1,0,line,pcglasso_fortran,C,9.999999999999982e-9,0.012999999999976808,4.414759915328768
10,0.9,0.1,0,line,pcglasso_fortran,C,3.5111917342151263e-8,0.012000000000000455,4.414760000237739
10,0.9,0.1,0,line,pcglasso_fortran,C,1.2328467394420646e-7,0.012000000000000455,4.414760093192708
10,0.9,0.1,0,line,pcglasso_fortran,C,4.328761281083054e-7,0.012499999999988631,4.414760614320047
10,0.9,0.1,0,line,pcglasso_fortran,C,1.5199110829529328e-6,0.012000000000000455,4.41476137534605
10,0.9,0.1,0,line,pcglasso_fortran,C,5.336699231206308e-6,0.009500000000002728,4.414771958849498
10,0.9,0.1,0,line,pcglasso_fortran,C,1.873817422860384e-5,0.008000000000009777,4.414806817130263
10,0.9,0.1,0,line,pcglasso_fortran,C,6.579332246575681e-5,0.0075000000000216005,4.414883695207331
10,0.9,0.1,0,line,pcglasso_fortran,C,2.310129700083161e-4,0.005999999999971806,4.415238266925488
10,0.9,0.1,0,line,pcglasso_fortran,C,8.11130830789687e-4,0.005499999999983629,4.415964582452332
10,0.9,0.1,0,line,pcglasso_fortran,C,0.002848035868435802,0.003999999999990678,4.419827513737885
10,0.9,0.1,0,line,pcglasso_fortran,C,0.010000000000000004,0.003500000000002501,4.422077606172347
10,0.9,0.1,0,line,pcglasso_fortran,I,9.999999999999982e-9,0.016999999999995907,4.4147599039038825
10,0.9,0.1,0,line,pcglasso_fortran,I,3.5111917342151263e-8,0.020000000000010232,4.414759986570678
10,0.9,0.1,0,line,pcglasso_fortran,I,1.2328467394420646e-7,0.012999999999976808,4.414760207261124
10,0.9,0.1,0,line,pcglasso_fortran,I,4.328761281083054e-7,0.01300000000000523,4.414761126135347
10,0.9,0.1,0,line,pcglasso_fortran,I,1.5199110829529328e-6,0.033999999999991815,4.414764238367988
10,0.9,0.1,0,line,pcglasso_fortran,I,5.336699231206308e-6,0.012499999999988631,4.41477328253557
10,0.9,0.1,0,line,pcglasso_fortran,I,1.873817422860384e-5,0.015500000000002956,4.414814258052576
10,0.9,0.1,0,line,pcglasso_fortran,I,6.579332246575681e-5,0.015999999999991132,4.414819895720014
10,0.9,0.1,0,line,pcglasso_fortran,I,2.310129700083161e-4,0.01500000000001478,4.414953600696825
10,0.9,0.1,0,line,pcglasso_fortran,I,8.11130830789687e-4,0.008500000000026375,4.4150400810750154
10,0.9,0.1,0,line,pcglasso_fortran,I,0.002848035868435802,0.007499999999993179,4.415339091774796
10,0.9,0.1,0,line,pcglasso_fortran,I,0.010000000000000004,0.006499999999988404,4.419747951415377
10,0.9,0.1,0.5,hub,pcglasso,C,9.999999999999982e-9,0.043500000000022965,8.007397297326746
10,0.9,0.1,0.5,hub,pcglasso,C,3.5111917342151263e-8,0.038000000000010914,8.007397297326767
10,0.9,0.1,0.5,hub,pcglasso,C,1.2328467394420646e-7,0.04699999999996862,8.007397297326762
10,0.9,0.1,0.5,hub,pcglasso,C,4.328761281083054e-7,0.03000000000002956,8.00739729733299
10,0.9,0.1,0.5,hub,pcglasso,C,1.5199110829529328e-6,0.024999999999977263,8.007397297358848
10,0.9,0.1,0.5,hub,pcglasso,C,5.336699231206308e-6,0.03849999999999909,8.00739729733589
10,0.9,0.1,0.5,hub,pcglasso,C,1.873817422860384e-5,0.01849999999998886,8.007397303876896
10,0.9,0.1,0.5,hub,pcglasso,C,6.579332246575681e-5,0.01099999999999568,8.007397305561668
10,0.9,0.1,0.5,hub,pcglasso,C,2.310129700083161e-4,0.015500000000002956,8.007397307148603
10,0.9,0.1,0.5,hub,pcglasso,C,8.11130830789687e-4,0.013499999999993406,8.007397371071846
10,0.9,0.1,0.5,hub,pcglasso,C,0.002848035868435802,0.019499999999993634,8.007397748529101
10,0.9,0.1,0.5,hub,pcglasso,C,0.010000000000000004,0.41850000000002296,8.007420850032625
10,0.9,0.1,0.5,hub,pcglasso,I,9.999999999999982e-9,0.06749999999999545,8.007397297326746
10,0.9,0.1,0.5,hub,pcglasso,I,3.5111917342151263e-8,0.03499999999999659,8.007397297326756
10,0.9,0.1,0.5,hub,pcglasso,I,1.2328467394420646e-7,0.03099999999997749,8.00739729732679
10,0.9,0.1,0.5,hub,pcglasso,I,4.328761281083054e-7,0.02800000000002001,8.007397297329693
10,0.9,0.1,0.5,hub,pcglasso,I,1.5199110829529328e-6,0.022500000000007958,8.007397297402385
10,0.9,0.1,0.5,hub,pcglasso,I,5.336699231206308e-6,0.021500000000003183,8.00739729788804
10,0.9,0.1,0.5,hub,pcglasso,I,1.873817422860384e-5,0.019000000000005457,8.007397299111453
10,0.9,0.1,0.5,hub,pcglasso,I,6.579332246575681e-5,0.011500000000012278,8.007397299111453
10,0.9,0.1,0.5,hub,pcglasso,I,2.310129700083161e-4,0.011000000000024102,8.007397332104215
10,0.9,0.1,0.5,hub,pcglasso,I,8.11130830789687e-4,0.012000000000000455,8.007397332104215
10,0.9,0.1,0.5,hub,pcglasso,I,0.002848035868435802,0.011500000000012278,8.007398786647512
10,0.9,0.1,0.5,hub,pcglasso,I,0.010000000000000004,0.0589999999999975,8.007408081433924
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,9.999999999999982e-9,0.005499999999983629,8.007397297809948
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.0049999999999954525,8.0073972996891
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.004499999999978854,8.00739731030691
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,4.328761281083054e-7,0.003999999999990678,8.007397371661177
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.004000000000019099,8.007397371661177
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,5.336699231206308e-6,0.003500000000002501,8.007397710316553
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,1.873817422860384e-5,0.002999999999985903,8.00739973708395
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,6.579332246575681e-5,0.003999999999990678,8.00739973708395
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,2.310129700083161e-4,0.004500000000007276,8.007412412246282
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,8.11130830789687e-4,0.003999999999962256,8.007498268098207
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,0.002848035868435802,0.004500000000007276,8.007498268098207
10,0.9,0.1,0.5,hub,pcglasso_cpp,C,0.010000000000000004,0.083500000000015,8.008116342697983
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,9.999999999999982e-9,0.0049999999999954525,8.007397297959445
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.004499999999978854,8.007397300388837
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.004000000000019099,8.007397314310518
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,4.328761281083054e-7,0.003999999999990678,8.007397314310518
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.003500000000030923,8.007397397442226
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,5.336699231206308e-6,0.0034999999999740794,8.0073978776109
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,1.873817422860384e-5,0.002999999999985903,8.007400607772162
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,6.579332246575681e-5,0.0030000000000143245,8.007400607772162
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,2.310129700083161e-4,0.0034999999999740794,8.007416009154127
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,8.11130830789687e-4,0.002999999999985903,8.007503621459103
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,0.002848035868435802,0.003500000000002501,8.007503621459103
10,0.9,0.1,0.5,hub,pcglasso_cpp,I,0.010000000000000004,0.004000000000019099,8.008016517620854
10,0.9,0.1,0.5,hub,pcglasso_fortran,C,9.999999999999982e-9,0.006499999999988404,8.007397298101797
